event_id,session_id,student_id,timestamp,status,section_id,timetable_id,room_id,date,week_number,opened_by_staff_id,start_time,end_time,course_code,staff_id,semester,capacity,course_name,credit_hours,department,name,email,year_level,department_stu
EVT0004839,SESS00139,STU00066,2026-11-04 13:08:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Youssef Attia,student66@bua.edu.eg,3,Information Systems
EVT0004840,SESS00139,STU00067,2026-11-04 13:07:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Youssef Fahmy,student67@bua.edu.eg,4,Information Systems
EVT0004841,SESS00139,STU00068,2026-11-04 13:09:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Farida Nasser,student68@bua.edu.eg,1,Data Science
EVT0004842,SESS00139,STU00078,2026-11-04 13:09:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Verina Attia,student78@bua.edu.eg,4,Information Systems
EVT0004843,SESS00139,STU00083,2026-11-04 13:11:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Amir Anwar,student83@bua.edu.eg,1,Computer Science
EVT0004844,SESS00139,STU00085,,rejected_expired,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Bishoy Anwar,student85@bua.edu.eg,3,AI Engineering
EVT0004845,SESS00139,STU00086,2026-11-04 13:02:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0004846,SESS00139,STU00087,2026-11-04 12:57:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Dina Adel,student87@bua.edu.eg,2,Data Science
EVT0004847,SESS00139,STU00089,2026-11-04 13:07:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Verina Nasser,student89@bua.edu.eg,1,Information Systems
EVT0004848,SESS00139,STU00091,,absent,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Kirollos Saad,student91@bua.edu.eg,2,Information Systems
EVT0004849,SESS00139,STU00093,2026-11-04 13:00:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Karim Fahmy,student93@bua.edu.eg,1,Information Systems
EVT0004850,SESS00139,STU00094,2026-11-04 13:10:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Youssef Ibrahim,student94@bua.edu.eg,4,Data Science
EVT0004851,SESS00139,STU00097,,absent,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Karim Gerges,student97@bua.edu.eg,4,AI Engineering
EVT0004852,SESS00139,STU00100,2026-11-04 13:04:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Yara Anwar,student100@bua.edu.eg,2,Data Science
EVT0004853,SESS00139,STU00101,2026-11-04 12:59:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Dina Ghaly,student101@bua.edu.eg,2,Data Science
EVT0004854,SESS00139,STU00103,2026-11-04 13:10:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Rana Attia,student103@bua.edu.eg,1,AI Engineering
EVT0004855,SESS00139,STU00105,,absent,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Basel Rizk,student105@bua.edu.eg,2,AI Engineering
EVT0004856,SESS00139,STU00106,2026-11-04 13:12:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Kirollos Fathy,student106@bua.edu.eg,2,Data Science
EVT0004857,SESS00139,STU00109,2026-11-04 13:08:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Dina Fathy,student109@bua.edu.eg,2,Information Systems
EVT0004858,SESS00139,STU00113,2026-11-04 13:09:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Bishoy Sobhy,student113@bua.edu.eg,4,Information Systems
EVT0004859,SESS00139,STU00114,2026-11-04 13:03:00,present,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Hana Ibrahim,student114@bua.edu.eg,3,Information Systems
EVT0004860,SESS00139,STU00115,,absent,ATT-S007,TT0014,R03,2026-11-04,9,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Marina Wahba,student115@bua.edu.eg,4,AI Engineering
EVT0004861,SESS00140,STU00006,2026-11-11 13:04:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Kirollos Samir,student6@bua.edu.eg,2,Data Science
EVT0004862,SESS00140,STU00014,2026-11-11 13:03:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Tamer Mikhail,student14@bua.edu.eg,2,AI Engineering
EVT0004863,SESS00140,STU00015,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Tamer Nabil,student15@bua.edu.eg,4,Computer Science
EVT0004864,SESS00140,STU00018,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Hassan Ibrahim,student18@bua.edu.eg,2,AI Engineering
EVT0004865,SESS00140,STU00021,2026-11-11 13:04:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Yara Nabil,student21@bua.edu.eg,2,Information Systems
EVT0004866,SESS00140,STU00022,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Ahmed Fahmy,student22@bua.edu.eg,4,AI Engineering
EVT0004867,SESS00140,STU00034,2026-11-11 13:02:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Bishoy Fahmy,student34@bua.edu.eg,3,AI Engineering
EVT0004868,SESS00140,STU00036,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Fady Refaat,student36@bua.edu.eg,1,Information Systems
EVT0004869,SESS00140,STU00037,2026-11-11 13:07:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Youssef Wahba,student37@bua.edu.eg,4,AI Engineering
EVT0004870,SESS00140,STU00039,,rejected_expired,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Omar Hanna,student39@bua.edu.eg,3,Computer Science
EVT0004871,SESS00140,STU00041,2026-11-11 12:59:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Fady Kamel,student41@bua.edu.eg,1,Data Science
EVT0004872,SESS00140,STU00051,2026-11-11 12:58:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Amir Hanna,student51@bua.edu.eg,1,Information Systems
EVT0004873,SESS00140,STU00055,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Kirollos Ibrahim,student55@bua.edu.eg,3,Computer Science
EVT0004874,SESS00140,STU00056,2026-11-11 13:12:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Omar Nabil,student56@bua.edu.eg,3,Computer Science
EVT0004875,SESS00140,STU00061,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Mohamed Adel,student61@bua.edu.eg,2,Computer Science
EVT0004876,SESS00140,STU00062,2026-11-11 13:05:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0004877,SESS00140,STU00064,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Farida Rizk,student64@bua.edu.eg,4,AI Engineering
EVT0004878,SESS00140,STU00065,2026-11-11 12:57:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Ahmed Fouad,student65@bua.edu.eg,2,Information Systems
EVT0004879,SESS00140,STU00066,2026-11-11 12:58:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Youssef Attia,student66@bua.edu.eg,3,Information Systems
EVT0004880,SESS00140,STU00067,2026-11-11 13:09:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Youssef Fahmy,student67@bua.edu.eg,4,Information Systems
EVT0004881,SESS00140,STU00068,2026-11-11 12:58:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Farida Nasser,student68@bua.edu.eg,1,Data Science
EVT0004882,SESS00140,STU00078,2026-11-11 13:11:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Verina Attia,student78@bua.edu.eg,4,Information Systems
EVT0004883,SESS00140,STU00083,2026-11-11 13:00:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Amir Anwar,student83@bua.edu.eg,1,Computer Science
EVT0004884,SESS00140,STU00085,2026-11-11 13:05:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Bishoy Anwar,student85@bua.edu.eg,3,AI Engineering
EVT0004885,SESS00140,STU00086,2026-11-11 13:22:00,late,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0004886,SESS00140,STU00087,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Dina Adel,student87@bua.edu.eg,2,Data Science
EVT0004887,SESS00140,STU00089,2026-11-11 13:10:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Verina Nasser,student89@bua.edu.eg,1,Information Systems
EVT0004888,SESS00140,STU00091,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Kirollos Saad,student91@bua.edu.eg,2,Information Systems
EVT0004889,SESS00140,STU00093,2026-11-11 13:12:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Karim Fahmy,student93@bua.edu.eg,1,Information Systems
EVT0004890,SESS00140,STU00094,2026-11-11 13:00:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Youssef Ibrahim,student94@bua.edu.eg,4,Data Science
EVT0004891,SESS00140,STU00097,2026-11-11 12:59:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Karim Gerges,student97@bua.edu.eg,4,AI Engineering
EVT0004892,SESS00140,STU00100,2026-11-11 13:12:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Yara Anwar,student100@bua.edu.eg,2,Data Science
EVT0004893,SESS00140,STU00101,,absent,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Dina Ghaly,student101@bua.edu.eg,2,Data Science
EVT0004894,SESS00140,STU00103,2026-11-11 13:11:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Rana Attia,student103@bua.edu.eg,1,AI Engineering
EVT0004895,SESS00140,STU00105,2026-11-11 13:11:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Basel Rizk,student105@bua.edu.eg,2,AI Engineering
EVT0004896,SESS00140,STU00106,2026-11-11 13:05:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Kirollos Fathy,student106@bua.edu.eg,2,Data Science
EVT0004897,SESS00140,STU00109,2026-11-11 13:01:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Dina Fathy,student109@bua.edu.eg,2,Information Systems
EVT0004898,SESS00140,STU00113,2026-11-11 13:06:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Bishoy Sobhy,student113@bua.edu.eg,4,Information Systems
EVT0004899,SESS00140,STU00114,2026-11-11 13:08:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Hana Ibrahim,student114@bua.edu.eg,3,Information Systems
EVT0004900,SESS00140,STU00115,2026-11-11 13:06:00,present,ATT-S007,TT0014,R03,2026-11-11,10,STF003,13:00,14:30,ATT-C02,STF003,Fall 2026,40,Data Structures,2,Information Systems,Marina Wahba,student115@bua.edu.eg,4,AI Engineering
EVT0004901,SESS00141,STU00003,2026-09-06 13:02:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,George Fahmy,student3@bua.edu.eg,2,Computer Science
EVT0004902,SESS00141,STU00004,2026-09-06 13:06:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Dina Rizk,student4@bua.edu.eg,3,Information Systems
EVT0004903,SESS00141,STU00007,2026-09-06 13:11:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Ahmed Nabil,student7@bua.edu.eg,3,AI Engineering
EVT0004904,SESS00141,STU00009,2026-09-06 13:01:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Mostafa Attia,student9@bua.edu.eg,1,Data Science
EVT0004905,SESS00141,STU00010,2026-09-06 13:01:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Sara Ibrahim,student10@bua.edu.eg,4,Computer Science
EVT0004906,SESS00141,STU00015,2026-09-06 13:06:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Tamer Nabil,student15@bua.edu.eg,4,Computer Science
EVT0004907,SESS00141,STU00016,,absent,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Nour Nabil,student16@bua.edu.eg,3,Data Science
EVT0004908,SESS00141,STU00027,2026-09-06 13:03:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Tamer Saad,student27@bua.edu.eg,3,Information Systems
EVT0004909,SESS00141,STU00028,2026-09-06 13:01:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Ziad Gerges,student28@bua.edu.eg,4,Data Science
EVT0004910,SESS00141,STU00029,2026-09-06 13:05:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,George Nasser,student29@bua.edu.eg,3,Computer Science
EVT0004911,SESS00141,STU00030,2026-09-06 13:09:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Hana Rizk,student30@bua.edu.eg,1,AI Engineering
EVT0004912,SESS00141,STU00031,2026-09-06 13:02:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Mina Ghaly,student31@bua.edu.eg,1,Data Science
EVT0004913,SESS00141,STU00034,,absent,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Bishoy Fahmy,student34@bua.edu.eg,3,AI Engineering
EVT0004914,SESS00141,STU00036,2026-09-06 13:07:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Fady Refaat,student36@bua.edu.eg,1,Information Systems
EVT0004915,SESS00141,STU00051,2026-09-06 13:09:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Amir Hanna,student51@bua.edu.eg,1,Information Systems
EVT0004916,SESS00141,STU00054,2026-09-06 13:20:00,late,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Reem Mikhail,student54@bua.edu.eg,1,AI Engineering
EVT0004917,SESS00141,STU00055,2026-09-06 13:12:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Kirollos Ibrahim,student55@bua.edu.eg,3,Computer Science
EVT0004918,SESS00141,STU00060,2026-09-06 13:09:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Salma Kamel,student60@bua.edu.eg,3,Computer Science
EVT0004919,SESS00141,STU00067,2026-09-06 12:59:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Youssef Fahmy,student67@bua.edu.eg,4,Information Systems
EVT0004920,SESS00141,STU00073,2026-09-06 13:06:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Reem Kamel,student73@bua.edu.eg,3,Information Systems
EVT0004921,SESS00141,STU00075,2026-09-06 13:01:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Andrew Rizk,student75@bua.edu.eg,4,Computer Science
EVT0004922,SESS00141,STU00076,2026-09-06 13:00:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Malak Samir,student76@bua.edu.eg,4,Data Science
EVT0004923,SESS00141,STU00080,,absent,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Fady Samir,student80@bua.edu.eg,1,Computer Science
EVT0004924,SESS00141,STU00085,2026-09-06 12:57:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Bishoy Anwar,student85@bua.edu.eg,3,AI Engineering
EVT0004925,SESS00141,STU00088,2026-09-06 13:25:00,late,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Ziad Ibrahim,student88@bua.edu.eg,2,Data Science
EVT0004926,SESS00141,STU00090,2026-09-06 13:04:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Rana Fahmy,student90@bua.edu.eg,1,AI Engineering
EVT0004927,SESS00141,STU00091,2026-09-06 13:08:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Kirollos Saad,student91@bua.edu.eg,2,Information Systems
EVT0004928,SESS00141,STU00093,2026-09-06 13:09:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Karim Fahmy,student93@bua.edu.eg,1,Information Systems
EVT0004929,SESS00141,STU00098,2026-09-06 13:07:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Hana Nasser,student98@bua.edu.eg,4,AI Engineering
EVT0004930,SESS00141,STU00099,2026-09-06 13:05:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Sara Anwar,student99@bua.edu.eg,4,Information Systems
EVT0004931,SESS00141,STU00103,2026-09-06 12:59:00,present,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Rana Attia,student103@bua.edu.eg,1,AI Engineering
EVT0004932,SESS00141,STU00107,2026-09-06 13:13:00,late,ATT-S008,TT0015,R08,2026-09-06,1,STF007,13:00,14:30,ATT-C10,STF007,Fall 2026,40,Web Development,2,Information Systems,Hana Sobhy,student107@bua.edu.eg,4,AI Engineering
